intern_id,sprints_done,sprints_total,tasks_completed,tasks_assigned,meetings_attended,meetings_total,code_review_score,deadline_met_percentage,attendance_percentage,punctuality,performance
RX4260,4,6,8,8,18,24,59.86,73.15,74.91,1,high
RX4261,4,6,7,11,14,21,54.7,31.47,80.46,1,medium
RX4262,2,4,14,14,22,23,31.37,100.0,61.53,1,high
RX4263,3,6,3,8,12,22,25.0,74.04,0.39,1,low
RX4264,1,5,1,13,11,23,20.14,71.44,73.97,0,low
RX4265,4,4,12,13,12,17,63.6,70.59,72.46,1,high
RX4266,3,5,7,9,14,18,26.65,92.07,80.9,0,medium
RX4267,3,6,6,12,5,17,57.77,100.0,40.13,0,low
RX4268,3,7,8,13,2,24,88.9,84.62,48.44,0,low
RX4269,1,4,7,12,14,22,82.17,8.57,54.95,0,low
RX4270,5,6,8,10,14,16,94.99,100.0,42.45,1,high
RX4271,3,6,6,12,10,20,100.0,82.81,32.62,1,medium
RX4272,4,6,9,9,16,19,33.17,69.67,100.0,1,high
RX4273,4,7,9,10,11,23,68.27,51.76,63.31,0,medium
RX4274,4,4,7,11,18,24,82.1,78.33,98.47,1,high
RX4275,6,7,7,11,15,22,,40.95,100.0,0,medium
RX4276,3,6,4,8,1,15,96.79,86.58,33.35,1,low
RX4277,5,6,4,9,16,18,48.68,59.16,60.05,0,medium
RX4278,2,4,8,14,9,16,70.65,27.01,16.1,1,medium
RX4279,1,5,5,12,12,24,20.57,92.4,79.59,0,low
RX4280,3,6,9,13,14,16,26.54,90.27,66.28,0,medium
RX4281,4,6,8,9,18,23,47.53,63.55,43.66,1,high
RX4282,4,6,9,11,19,20,53.84,70.94,83.99,1,high
RX4283,4,7,5,11,11,23,100.0,66.82,,1,medium
RX4284,1,7,3,13,1,22,69.98,97.88,74.47,1,low
RX4285,2,5,4,14,5,18,34.68,18.17,39.04,0,low
RX4286,3,4,11,13,9,18,15.27,64.59,100.0,1,medium
RX4287,5,6,6,8,17,18,63.51,47.18,27.72,1,high
RX4288,2,4,10,10,18,20,51.09,100.0,74.78,1,high
RX4289,2,4,10,11,14,21,,16.24,63.3,1,high
RX4290,4,5,9,14,15,18,32.63,76.1,44.21,0,medium
RX4291,3,7,4,12,8,20,51.48,42.51,100.0,1,low
RX4292,2,4,9,12,11,16,54.4,55.72,64.24,0,medium
RX4293,3,5,9,13,18,20,55.26,57.46,66.39,0,medium
RX4294,2,6,3,8,12,20,1.83,6.15,18.4,0,low
RX4295,2,6,2,9,4,15,70.53,63.44,27.25,0,low
RX4296,4,5,7,8,21,22,0.0,75.74,100.0,1,high
RX4297,3,4,13,14,14,23,67.97,46.05,73.61,0,medium
RX4298,2,5,1,8,12,19,34.77,29.56,83.92,0,low
RX4299,3,4,10,13,15,18,73.85,15.81,43.56,1,medium
RX4300,1,7,1,14,6,20,0.0,67.95,55.88,1,low
RX4301,1,4,2,12,7,17,80.97,72.81,80.39,0,low
RX4302,4,5,8,8,15,15,71.9,85.02,97.68,1,high
RX4303,4,7,9,9,12,17,29.46,98.8,77.37,0,high
RX4304,5,5,9,9,13,16,78.32,100.0,88.71,1,high
RX4305,3,4,5,10,12,24,86.12,98.76,52.09,0,medium
RX4306,2,4,5,8,9,17,84.27,72.03,75.23,1,medium
RX4307,4,5,6,13,11,22,88.8,14.73,89.74,0,medium
RX4308,4,6,8,8,23,24,47.58,27.28,82.24,1,high
RX4309,4,5,5,9,14,18,37.52,87.96,100.0,1,medium
RX4310,3,5,8,11,14,16,39.24,64.21,100.0,1,medium
RX4311,5,6,10,13,15,16,92.88,73.42,94.97,1,high
RX4312,1,4,1,8,10,18,65.75,79.78,82.88,0,low
RX4313,4,6,11,11,12,18,85.76,83.59,71.76,1,high
RX4314,3,6,7,13,11,19,43.87,84.65,53.66,1,medium
RX4315,3,7,2,12,8,18,25.43,48.09,,1,low
RX4316,1,5,2,8,4,18,78.88,98.33,31.01,0,low
RX4317,5,6,9,11,14,22,88.81,67.14,87.73,0,medium
RX4318,6,6,8,10,23,24,66.56,95.02,72.9,1,high
RX4319,4,6,5,8,17,18,53.55,61.07,100.0,1,high
RX4320,4,7,12,14,14,18,49.88,45.62,70.79,0,medium
RX4321,2,6,6,14,6,23,0.0,6.8,67.14,0,low
RX4322,2,5,6,10,14,16,66.65,0.01,32.49,1,medium
RX4323,4,4,7,9,22,22,69.31,72.8,85.5,1,high
RX4324,4,6,10,13,16,19,,69.13,42.07,1,medium
RX4325,2,7,6,10,6,23,60.68,45.93,62.57,0,low
RX4326,4,5,12,13,9,18,89.91,49.64,100.0,1,medium
RX4327,5,7,7,14,13,23,74.78,74.07,0.0,0,medium
RX4328,1,6,7,14,4,21,19.98,55.34,35.47,1,low
RX4329,2,5,6,10,13,24,67.32,32.17,50.24,1,medium
RX4330,1,4,7,12,13,22,0.0,25.37,73.18,0,low
RX4331,2,4,12,14,11,15,63.36,86.0,64.72,0,medium
RX4332,1,5,6,14,5,20,0.0,54.1,37.07,0,low
RX4333,3,6,4,8,10,20,51.28,79.73,53.68,0,low
RX4334,2,4,5,8,14,18,78.27,100.0,86.94,1,high
RX4335,5,6,5,8,11,16,71.27,73.61,67.52,1,medium
RX4336,3,4,5,10,14,15,48.89,46.69,83.53,1,medium
RX4337,5,7,8,10,18,19,100.0,55.78,57.39,1,high
RX4338,3,5,10,10,16,20,,40.79,36.38,1,high
RX4339,1,5,4,13,11,21,60.89,74.03,100.0,1,low
RX4340,5,6,7,8,19,24,67.26,86.79,51.69,1,medium
RX4341,5,6,9,13,15,20,77.62,93.49,82.23,1,high
RX4342,2,4,9,9,19,24,67.67,78.49,71.72,0,high
RX4343,4,5,10,14,12,16,22.77,71.07,100.0,1,high
RX4344,4,5,6,13,14,19,68.52,84.86,61.76,0,medium
RX4345,3,7,3,8,8,23,55.59,0.0,56.59,1,low
RX4346,1,7,5,14,9,21,,67.07,80.61,0,low
RX4347,1,4,1,10,12,20,59.99,92.21,39.57,1,low
RX4348,2,5,7,11,9,18,66.57,64.39,69.49,0,medium
RX4349,3,4,8,12,15,23,61.47,52.36,42.41,0,medium
RX4350,2,6,5,12,2,24,58.74,62.57,87.46,1,low
RX4351,5,6,10,11,12,16,0.0,31.99,67.68,0,medium
RX4352,3,4,7,8,18,19,90.01,65.34,81.3,1,medium
RX4353,1,5,2,10,13,23,28.63,89.69,17.98,1,low
RX4354,6,7,10,10,11,15,73.79,65.78,66.35,1,high
RX4355,7,7,12,12,12,16,75.27,50.62,100.0,1,high
RX4356,4,6,6,12,13,16,75.0,93.85,77.96,1,medium
RX4357,3,5,5,11,19,22,37.44,100.0,37.29,1,medium
RX4358,2,6,1,11,2,15,6.91,32.7,100.0,0,low
RX4359,3,7,3,13,6,24,71.58,54.64,78.59,0,low
RX4360,7,7,7,11,17,24,68.58,100.0,83.46,1,high
RX4361,6,7,6,11,10,20,95.88,33.82,15.73,1,medium
RX4362,1,6,5,12,6,20,59.81,56.69,21.11,1,low
RX4363,2,4,7,11,17,19,70.08,91.26,59.85,1,medium
RX4364,3,7,6,11,1,17,43.31,23.03,77.33,0,low
RX4365,4,7,12,13,12,15,62.01,52.62,51.22,1,medium
RX4366,1,4,1,8,9,24,39.62,100.0,67.08,1,low
RX4367,2,6,7,12,8,21,61.35,78.91,26.32,0,low
RX4368,5,6,7,9,16,18,92.15,46.16,45.61,1,medium
RX4369,2,5,2,8,3,17,44.79,12.18,71.23,1,low
RX4370,4,6,11,12,18,24,70.53,76.72,39.79,1,medium
RX4371,6,7,7,9,11,15,43.02,89.75,71.26,0,medium
RX4372,2,5,4,13,6,18,1.43,73.66,21.62,1,low
RX4373,6,7,8,14,20,22,57.94,72.96,41.16,0,medium
RX4374,3,7,9,12,21,24,74.17,69.0,,1,medium
RX4375,4,7,8,12,12,19,51.09,74.36,70.29,1,medium
RX4376,3,7,5,11,8,20,37.19,72.06,44.24,0,low
RX4377,1,4,1,9,7,18,40.41,76.96,59.35,0,low
RX4378,4,6,10,11,13,17,72.26,93.44,97.05,1,high
RX4379,1,7,3,13,5,15,46.26,51.98,16.26,0,low
RX4380,3,4,9,9,21,21,64.99,79.5,59.14,1,high
RX4381,4,7,8,14,11,22,0.0,63.72,56.19,1,medium
RX4382,4,5,7,10,18,22,54.28,100.0,85.34,1,medium
RX4383,4,4,7,9,20,23,81.13,65.09,98.79,1,high
RX4384,3,7,5,11,15,18,90.85,76.89,78.87,1,medium
RX4385,3,6,4,11,10,21,69.3,25.2,27.33,1,low
RX4386,3,4,8,11,10,17,43.85,63.03,54.05,1,medium
RX4387,5,6,7,8,18,20,100.0,65.14,31.89,0,high
RX4388,2,4,11,13,11,21,30.14,39.69,65.69,0,medium
RX4389,3,4,9,11,17,21,100.0,98.29,55.61,1,medium
RX4390,2,7,7,13,1,21,19.84,53.17,56.51,0,low
RX4391,3,6,7,12,17,20,54.11,52.82,64.69,1,medium
RX4392,2,6,3,12,3,22,47.74,15.87,100.0,1,low
RX4393,2,4,9,14,14,15,38.67,66.9,5.28,0,medium
RX4394,5,7,12,13,17,18,100.0,61.7,71.96,0,high
RX4395,1,6,2,10,3,18,5.15,40.61,71.01,0,low
RX4396,1,4,7,14,6,17,0.0,30.28,53.0,1,low
RX4397,3,6,7,13,11,19,15.6,73.31,13.51,1,medium
RX4398,4,7,7,9,21,24,35.73,100.0,90.26,1,high
RX4399,2,6,7,14,6,16,54.41,29.93,65.48,1,low
RX4400,4,7,11,11,15,15,62.39,100.0,100.0,1,high
RX4401,1,4,7,14,5,17,100.0,59.01,24.07,1,low
RX4402,2,4,9,11,19,24,53.91,66.6,31.25,0,medium
RX4403,6,7,6,10,9,17,31.81,71.5,,0,medium
RX4404,4,5,6,11,16,17,42.16,66.98,100.0,1,medium
RX4405,2,4,12,13,16,19,63.65,67.88,100.0,1,high
RX4406,3,6,2,11,3,21,98.28,83.19,4.49,0,low
RX4407,3,7,1,13,3,21,100.0,63.76,73.49,0,low
RX4408,3,5,8,12,12,16,,40.28,15.47,0,medium
RX4409,3,5,8,10,18,22,,82.82,100.0,1,high
RX4410,4,6,5,8,21,21,9.69,73.73,79.67,1,high
RX4411,3,7,4,8,21,24,78.45,96.76,74.34,1,medium
RX4412,4,6,8,11,16,22,82.01,64.51,84.0,1,high
RX4413,2,5,2,12,12,22,82.82,44.34,58.22,0,low
RX4414,3,4,5,9,17,20,51.09,73.92,81.45,1,medium
RX4415,4,5,7,10,16,21,36.64,100.0,60.77,0,high
RX4416,5,6,9,13,12,16,65.24,90.4,100.0,1,high
RX4417,3,4,8,14,14,15,80.59,32.75,88.25,0,medium
RX4418,2,5,6,14,3,21,56.41,40.21,56.52,1,low
RX4419,2,5,8,10,22,23,34.07,100.0,43.03,0,medium
RX4420,2,4,4,8,13,23,69.88,77.82,48.02,1,medium
RX4421,2,5,4,9,5,18,48.7,60.08,43.84,0,low
RX4422,1,5,6,11,8,21,74.46,65.87,61.89,0,low
RX4423,1,5,2,9,12,21,52.14,98.69,26.87,1,low
RX4424,2,7,8,14,10,23,76.79,74.31,46.01,1,low
RX4425,1,6,2,10,9,23,78.4,100.0,47.61,0,low
RX4426,2,5,7,14,11,19,12.27,100.0,22.64,0,low
RX4427,1,4,2,8,7,19,70.79,20.84,100.0,0,low
RX4428,3,6,3,9,10,19,66.67,63.53,38.94,0,low
RX4429,3,5,5,11,13,19,40.2,0.0,,0,medium
RX4430,7,7,9,12,19,23,92.64,40.1,86.93,1,high
RX4431,2,5,1,14,5,16,91.23,58.83,75.03,0,low
RX4432,2,5,8,9,10,15,47.9,44.6,41.46,0,medium
RX4433,1,4,4,10,5,18,72.36,60.85,47.4,0,low
RX4434,4,5,7,11,12,22,61.71,65.8,65.22,1,medium
RX4435,4,5,9,10,11,15,95.66,56.18,65.54,1,high
RX4436,3,4,6,10,14,16,53.09,52.97,0.0,0,medium
RX4437,6,7,9,9,23,23,26.84,59.97,45.85,1,high
RX4438,5,7,6,12,13,19,,49.7,87.38,0,medium
RX4439,3,6,5,9,9,20,32.44,40.82,78.92,1,low
RX4440,4,6,6,11,12,15,44.42,50.39,72.56,1,medium
RX4441,2,5,6,12,10,18,56.61,25.37,48.75,0,low
RX4442,1,4,2,11,9,15,39.17,81.62,39.02,1,low
RX4443,2,5,1,11,13,21,25.26,22.57,72.55,0,low
RX4444,3,7,5,8,21,22,,43.41,88.91,1,medium
RX4445,2,7,4,10,2,20,70.96,80.44,,0,low
RX4446,4,6,10,13,17,23,34.93,37.95,52.54,0,medium
RX4447,5,5,12,14,20,23,38.02,73.79,56.98,1,high
RX4448,3,7,4,11,5,19,71.9,98.62,54.46,1,low
RX4449,3,5,9,11,11,15,40.85,42.45,56.22,1,medium
RX4450,3,6,4,8,11,22,52.99,41.7,79.31,0,low
RX4451,3,4,9,14,22,24,100.0,62.03,76.49,0,medium
RX4452,2,6,4,13,3,22,11.3,79.95,77.64,0,low
RX4453,1,7,5,10,7,20,89.82,94.0,56.53,0,low
RX4454,4,6,6,9,14,19,97.28,26.09,12.08,0,medium
RX4455,6,7,8,9,13,20,17.62,36.58,67.73,1,medium
RX4456,2,4,7,11,17,24,88.95,28.3,93.33,1,high
RX4457,4,5,8,12,18,23,87.45,61.37,82.72,1,high
RX4458,2,5,9,10,16,17,31.33,31.22,74.76,0,medium
RX4459,3,6,3,8,2,20,83.56,0.0,54.59,0,low
RX4460,4,5,7,13,11,19,85.06,57.15,56.31,0,medium
RX4461,5,7,7,9,13,20,60.43,75.84,77.28,0,medium
RX4462,2,6,3,10,7,22,86.18,14.24,,0,low
RX4463,2,4,12,12,19,19,50.77,83.77,100.0,1,high
RX4464,4,7,11,11,15,19,81.77,48.75,80.02,0,high
RX4465,4,4,11,11,16,16,63.39,89.06,63.88,1,high
RX4466,1,7,5,10,8,17,38.83,0.0,33.09,0,low
RX4467,2,7,1,9,9,16,33.33,75.54,62.56,0,low
RX4468,6,6,12,13,13,18,57.13,62.06,79.58,0,high
RX4469,5,6,9,12,15,19,55.2,64.97,64.6,0,high
RX4470,3,5,10,12,7,15,21.93,35.4,85.22,0,medium
RX4471,4,4,8,8,14,20,65.58,88.83,80.25,1,high
RX4472,3,4,6,8,14,20,58.34,72.13,70.59,1,medium
RX4473,2,4,7,14,8,15,100.0,75.12,39.2,1,medium
RX4474,2,5,1,14,9,24,38.33,36.19,52.01,0,low
RX4475,5,6,7,10,20,21,74.32,71.77,67.95,1,high
RX4476,3,5,5,8,20,23,13.22,63.38,80.08,1,high
RX4477,4,6,13,14,16,23,63.39,48.79,,1,high
RX4478,4,6,9,9,21,21,0.0,58.88,79.82,1,high
RX4479,1,5,1,11,4,23,37.19,100.0,59.63,0,low
RX4480,4,6,10,10,17,22,57.34,61.14,28.06,1,high
RX4481,1,4,2,9,7,24,70.77,63.26,56.66,0,low
RX4482,1,5,4,10,9,24,,0.31,39.73,1,low
RX4483,1,4,4,10,1,17,28.79,69.68,34.62,0,low
RX4484,3,5,11,12,14,22,47.56,46.83,85.36,0,medium
RX4485,5,7,13,14,15,21,66.17,57.75,82.06,0,medium
RX4486,2,7,1,11,5,18,37.2,90.94,100.0,1,low
RX4487,3,7,13,14,11,19,51.69,62.09,62.85,0,medium
RX4488,1,7,3,13,3,16,49.72,78.98,79.91,1,low
RX4489,6,6,7,9,15,18,63.37,75.15,,0,high
RX4490,3,7,2,14,11,18,35.33,63.7,84.74,0,low
RX4491,1,4,4,13,3,16,34.73,0.19,65.61,0,low
RX4492,3,5,5,9,13,19,54.92,78.92,97.96,0,medium
RX4493,1,5,5,9,5,15,,47.79,62.04,0,low
RX4494,2,7,4,11,11,22,29.26,36.66,41.29,0,low
RX4495,2,5,4,9,1,17,34.74,82.97,20.59,0,low
RX4496,2,4,6,9,12,17,66.32,23.95,71.87,1,medium
RX4497,2,7,1,10,6,19,,12.55,100.0,0,low
RX4498,1,5,7,14,4,23,51.83,100.0,69.27,0,low
RX4499,2,4,6,12,12,18,63.43,74.88,,1,medium
RX4500,1,7,1,9,10,22,2.09,16.75,87.5,0,low
RX4501,2,7,8,13,4,15,73.86,45.83,15.18,0,low
RX4502,4,5,7,14,17,22,30.96,55.42,100.0,0,medium
RX4503,5,7,9,9,12,15,85.0,96.35,79.41,1,high
RX4504,5,7,10,12,17,20,64.43,83.94,83.48,1,high
RX4505,3,5,8,14,15,18,0.0,39.81,71.33,0,medium
RX4506,2,4,6,8,15,15,56.6,79.75,77.32,1,high
RX4507,2,4,6,9,15,20,65.63,35.47,51.78,1,medium
RX4508,3,4,7,12,19,20,54.33,37.12,9.2,1,medium
RX4509,2,4,9,13,14,24,73.48,79.82,0.0,1,medium
RX4510,1,6,2,13,10,16,85.91,4.95,68.31,0,low
RX4511,6,6,7,10,17,18,55.26,100.0,74.77,1,high
RX4512,5,6,7,10,14,17,52.33,88.75,62.08,1,high
RX4513,5,6,7,11,11,18,100.0,61.06,63.46,0,medium
RX4514,4,5,5,10,15,22,47.48,50.82,56.3,1,medium
RX4515,5,6,12,13,23,23,73.48,74.55,74.22,0,high
RX4516,4,6,6,8,14,19,98.53,94.64,77.05,1,medium
RX4517,2,5,5,11,14,23,61.3,76.13,74.57,0,medium
RX4518,4,5,5,10,15,21,43.2,89.27,96.17,1,medium
RX4519,3,6,5,13,10,24,50.54,11.96,55.94,0,low
RX4520,5,7,12,12,19,22,79.39,82.45,,1,high
RX4521,2,4,8,8,18,20,58.61,84.78,100.0,1,high
RX4522,1,4,1,10,15,24,59.23,49.67,48.05,0,low
RX4523,4,6,5,9,19,23,77.26,21.45,59.99,0,medium
RX4524,1,6,1,9,1,15,63.44,35.12,58.81,0,low
RX4525,2,6,4,14,2,17,18.33,82.47,85.84,0,low
RX4526,4,7,9,13,13,18,65.17,78.9,92.3,0,medium
RX4527,4,6,8,9,14,16,79.35,78.06,71.71,1,high
RX4528,5,5,9,12,19,24,52.53,31.79,65.1,0,high
RX4529,1,4,6,13,9,18,41.08,58.97,0.0,0,low
RX4530,3,5,5,8,17,18,68.94,84.96,83.75,0,high
RX4531,5,6,4,8,21,23,69.4,62.85,47.87,1,medium
RX4532,6,6,13,13,14,20,,69.45,82.24,1,high
RX4533,5,6,7,8,19,23,,73.88,100.0,1,high
RX4534,3,6,5,9,10,19,98.96,88.52,9.42,0,low
RX4535,7,7,7,9,19,24,,51.29,79.76,0,high
RX4536,2,4,6,8,14,19,45.3,47.35,4.94,1,medium
RX4537,4,7,7,10,19,21,43.11,73.41,100.0,1,medium
RX4538,3,5,11,14,12,16,64.4,67.85,100.0,0,high
RX4539,2,5,6,14,9,18,34.67,68.93,40.35,0,low
RX4540,1,4,3,8,1,19,33.41,96.13,68.6,0,low
RX4541,3,5,5,9,15,17,56.83,44.8,53.61,1,medium
RX4542,5,7,5,8,15,16,90.81,58.86,5.62,1,high
RX4543,6,6,10,10,16,17,79.23,70.41,90.14,1,high
RX4544,4,7,5,8,13,17,82.88,55.55,12.32,1,medium
RX4545,4,7,8,12,15,19,51.77,85.86,75.31,1,high
RX4546,2,5,3,9,11,21,74.8,77.13,29.28,0,low
RX4547,1,6,2,10,4,16,29.19,22.16,31.54,0,low
RX4548,2,5,6,11,14,22,87.02,44.88,25.36,0,low
RX4549,2,5,3,9,6,22,0.0,75.87,77.24,0,low
RX4550,2,5,9,13,10,16,69.89,37.47,77.08,1,medium
RX4551,4,5,11,14,12,21,48.84,60.86,37.66,1,medium
RX4552,7,7,9,9,16,21,60.14,66.78,97.4,1,high
RX4553,2,4,8,12,14,19,48.23,54.11,50.58,1,high
RX4554,5,6,6,8,16,21,22.84,46.43,69.84,1,high
RX4555,5,7,7,10,16,24,60.05,85.13,57.85,1,medium
RX4556,3,6,8,11,19,23,42.01,96.46,95.44,0,medium
RX4557,6,7,6,11,13,17,32.73,57.5,47.86,1,medium
RX4558,4,6,6,8,15,24,76.8,63.66,46.15,1,medium
RX4559,3,4,8,14,18,22,43.88,73.64,94.14,1,medium
RX4560,4,5,4,9,19,21,42.89,47.2,,0,medium
RX4561,4,6,9,10,14,17,36.64,93.43,75.09,1,high
RX4562,2,4,8,9,16,22,58.24,100.0,79.79,1,medium
RX4563,2,7,6,10,4,18,43.82,16.43,29.28,0,low
RX4564,4,7,9,12,11,17,26.08,85.08,38.61,1,medium
RX4565,2,5,4,13,2,23,19.19,22.85,0.0,0,low
RX4566,4,5,9,9,16,24,73.1,75.02,80.39,1,high
RX4567,1,4,5,9,10,16,50.17,90.58,25.24,1,low
RX4568,5,6,8,8,21,22,94.75,80.83,96.44,1,high
RX4569,6,7,6,12,12,17,,49.89,54.04,0,medium
RX4570,3,6,6,10,5,18,12.78,44.29,63.09,0,low
RX4571,5,5,7,11,18,20,100.0,100.0,80.87,1,high
RX4572,4,5,9,13,18,21,61.34,67.39,100.0,1,high
RX4573,3,6,5,9,8,15,19.98,0.0,41.38,1,low
RX4574,2,7,3,8,1,23,,15.06,100.0,0,low
RX4575,1,5,3,11,7,24,41.89,67.57,75.19,0,low
RX4576,3,4,10,11,14,22,45.38,28.53,64.66,0,medium
RX4577,4,7,10,12,11,20,71.52,25.01,95.45,0,medium
RX4578,3,7,11,12,13,19,65.26,84.8,94.23,0,medium
RX4579,3,7,9,13,8,16,67.0,61.55,,0,medium
RX4580,3,6,7,13,8,18,36.06,70.89,69.4,0,low
RX4581,4,5,12,13,15,17,86.95,100.0,100.0,1,high
RX4582,4,5,5,8,17,18,77.1,0.0,39.94,0,medium
RX4583,4,5,8,9,16,16,100.0,96.91,100.0,0,high
RX4584,2,4,8,9,11,19,25.3,84.99,59.22,0,medium
RX4585,3,4,9,11,12,21,76.73,100.0,78.29,0,medium
RX4586,2,4,4,8,13,19,36.91,54.99,100.0,1,medium
RX4587,6,7,7,8,16,21,66.3,76.4,90.95,1,high
RX4588,2,4,5,10,20,22,,82.02,62.97,0,medium
RX4589,3,4,4,8,14,17,82.08,74.91,40.82,0,medium
RX4590,2,7,1,13,3,22,25.21,76.54,76.14,0,low
RX4591,1,4,6,13,5,15,0.0,100.0,37.65,0,low
RX4592,1,5,5,9,6,20,,52.42,12.85,0,low
RX4593,5,6,5,11,13,16,62.32,56.95,32.68,1,medium
RX4594,1,5,6,10,6,22,41.82,100.0,100.0,0,low
RX4595,4,6,13,13,20,23,55.11,100.0,24.58,1,high
RX4596,6,7,7,14,13,18,41.17,41.9,67.67,1,medium
RX4597,3,5,4,8,17,20,73.54,64.39,100.0,1,medium
RX4598,3,6,7,14,19,22,54.51,72.62,82.31,0,medium
RX4599,4,6,4,8,21,22,16.44,20.86,69.68,1,medium
RX4600,1,7,4,10,5,23,42.65,38.56,34.46,1,low
RX4601,2,4,8,12,19,22,48.32,89.37,85.76,1,high
RX4602,5,7,11,12,10,17,57.23,78.34,0.0,1,medium
RX4603,3,4,5,9,16,19,63.97,64.34,64.55,0,medium
RX4604,3,5,8,12,23,24,59.44,100.0,81.69,0,medium
RX4605,1,6,5,9,9,22,75.17,100.0,88.2,0,low
RX4606,3,5,5,8,9,15,81.24,89.14,20.34,1,medium
RX4607,3,4,8,10,19,21,99.97,71.11,97.21,1,high
RX4608,2,5,5,10,14,19,71.86,30.54,83.83,1,medium
RX4609,3,4,6,8,13,24,,74.35,81.11,1,medium
RX4610,4,5,7,10,21,23,17.95,69.92,52.61,1,medium
RX4611,2,7,4,9,8,23,41.06,21.0,45.66,0,low
RX4612,4,6,14,14,21,22,45.2,58.7,90.31,1,high
RX4613,3,4,10,14,14,15,69.95,64.63,41.68,1,high
RX4614,6,7,7,13,12,17,5.32,60.12,100.0,0,medium
RX4615,1,4,1,8,10,18,52.69,13.84,54.18,1,low
RX4616,1,5,2,9,5,15,91.54,31.9,41.13,1,low
RX4617,4,7,8,8,19,23,77.0,93.81,47.0,1,high
RX4618,4,5,5,10,17,19,72.81,79.29,,0,medium
RX4619,2,5,4,12,4,15,23.3,82.88,79.39,0,low
RX4620,3,6,1,10,12,22,100.0,18.01,73.76,0,low
RX4621,4,6,6,9,16,17,43.35,63.79,29.41,0,medium
RX4622,3,4,10,10,20,24,29.97,48.21,54.86,0,high
RX4623,3,4,5,8,16,22,42.14,48.06,62.94,0,medium
RX4624,2,5,5,9,13,15,76.57,77.67,43.56,0,medium
RX4625,3,6,2,8,3,15,83.38,100.0,34.48,0,low
RX4626,5,7,9,14,20,23,66.52,66.29,39.28,0,high
RX4627,5,5,9,14,17,24,59.02,55.37,100.0,1,high
RX4628,1,5,2,9,9,15,,27.08,85.34,0,low
RX4629,2,7,7,14,8,15,72.07,46.21,36.37,0,low
RX4630,6,7,7,10,11,16,100.0,48.86,66.65,1,high
RX4631,4,5,6,10,15,23,57.03,80.75,83.22,0,medium
RX4632,3,6,6,11,9,18,40.47,81.88,100.0,1,low
RX4633,5,5,9,9,19,22,100.0,59.79,62.26,1,high
RX4634,3,4,10,12,15,22,38.72,56.17,10.44,0,medium
RX4635,5,6,6,8,14,21,,87.69,100.0,0,medium
RX4636,3,4,12,14,18,21,,67.88,93.69,1,high
RX4637,2,4,4,9,14,19,26.49,50.06,66.96,0,medium
RX4638,4,4,10,11,19,20,71.0,100.0,100.0,0,high
RX4639,3,6,2,14,7,18,54.96,37.85,44.76,0,low
RX4640,3,7,6,12,3,20,8.74,66.62,9.96,0,low
RX4641,4,7,5,9,8,16,86.57,62.79,49.04,0,medium
RX4642,3,4,12,12,14,19,31.21,56.17,90.35,1,high
RX4643,2,4,7,11,15,16,45.03,51.75,,1,high
RX4644,4,5,9,12,14,17,48.8,77.95,100.0,0,medium
RX4645,1,4,5,13,11,21,97.97,52.28,47.89,0,low
RX4646,1,5,1,8,13,20,74.24,75.98,84.91,0,low
RX4647,2,7,2,8,2,17,64.54,25.61,62.7,1,low
RX4648,2,5,8,12,14,24,68.04,33.83,72.14,1,medium
RX4649,1,7,5,11,7,21,21.04,19.78,100.0,1,low
RX4650,6,6,13,13,20,22,84.83,68.75,70.47,1,high
RX4651,5,7,7,12,22,24,,95.09,59.24,1,medium
RX4652,3,6,8,12,12,22,31.63,63.5,60.09,1,medium
RX4653,3,4,4,9,17,18,72.8,68.54,69.27,1,medium
RX4654,2,7,2,11,2,21,39.83,7.75,70.73,0,low
RX4655,6,7,9,10,16,20,97.52,58.16,100.0,1,high
RX4656,4,5,6,9,17,22,98.76,81.82,66.55,1,medium
RX4657,4,6,9,10,11,17,66.58,52.45,65.11,1,high
RX4658,3,7,6,9,9,19,72.96,80.27,82.95,0,medium
RX4659,4,4,8,8,18,22,68.07,54.8,96.01,1,high
RX4660,2,4,6,8,11,23,65.56,43.28,60.37,1,medium
RX4661,5,5,7,11,10,15,100.0,73.62,100.0,1,high
RX4662,2,5,2,11,1,15,26.72,70.38,62.43,0,low
RX4663,4,4,10,14,11,16,81.01,97.66,91.77,0,high
RX4664,1,5,4,10,6,17,21.42,37.79,51.17,0,low
RX4665,4,6,4,9,16,17,56.83,44.96,10.86,1,medium
RX4666,3,4,9,13,17,23,100.0,72.13,20.47,0,medium
RX4667,1,5,1,8,6,15,94.93,58.55,40.73,1,low
RX4668,5,6,10,13,16,24,57.79,48.31,,1,medium
RX4669,3,6,3,8,2,15,64.08,61.43,43.28,1,low
RX4670,3,6,6,12,12,18,33.26,73.13,55.19,1,medium
RX4671,5,7,10,12,22,24,40.13,92.38,76.73,1,high
RX4672,5,5,8,12,14,16,100.0,70.12,64.97,1,high
RX4673,3,6,1,8,10,18,26.45,54.59,32.13,0,low
RX4674,1,4,4,12,14,24,93.45,39.04,59.95,0,low
RX4675,1,7,2,9,1,16,,62.19,49.95,1,low
RX4676,4,6,6,8,13,17,75.98,33.06,92.37,1,high
RX4677,3,6,5,13,6,15,56.26,53.6,59.66,0,low
RX4678,7,7,12,13,23,24,80.75,41.14,74.32,1,high
RX4679,6,7,6,8,13,18,52.75,58.89,89.51,1,medium
